20190102,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,MSFT,MU,NFLX
20190103,AMZN,BA,BAC,GOOGL,INTC,JPM,MU,NFLX
20190104,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190107,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190108,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190109,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190110,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190111,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NVDA,TSLA
20190114,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190115,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NVDA,TSLA
20190116,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NVDA,TSLA
20190117,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NVDA,TSLA
20190118,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA
20190122,AAPL,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA
20190123,AAPL,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA
20190124,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA
20190125,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA
20190128,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX
20190129,AAPL,BA,BABA,BAC,GOOGL,JPM,META,MSFT,MU
20190130,AAPL,AMD,BA,BABA,BAC,GOOGL,JPM,META,MSFT,MU
20190131,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,JPM,META,MSFT,MU
20190201,AAPL,AMD,BA,BABA,BAC,GOOGL,JPM,META,MU,NFLX,TSLA
20190204,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190205,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190206,AAPL,AMD,AMZN,BA,BABA,BAC,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190207,AAPL,AMD,AMZN,BA,BABA,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,TSLA
20190208,AAPL,AMD,AMZN,BABA,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190211,AAPL,AMD,AMZN,BABA,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190212,AAPL,AMD,AMZN,BABA,GOOGL,INTC,JPM,META,MSFT,MU,NFLX,NVDA,TSLA
20190213,AAPL,BA,BABA,GOOGL,INTC,META,MSFT,MU,NFLX,NVDA,TSLA
